CHILD_ID,CHILD_NMPY,CHILD_NMCH,CHILD_NMFT,BEG_YR,END_YR,PRT_NMPY,PRT_NMCH,PRT_ID
32196,Mu Zhou,睦州,睦州,893,904,Zhenhaijun Jiedushi,镇海军节度使,30081
32196,Mu Zhou,睦州,睦州,758,769,Zhejiangdongdao Jiedushi,浙江东道节度使,30083
32196,Mu Zhou,睦州,睦州,770,778,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30084
32196,Mu Zhou,睦州,睦州,780,780,Zhejiangdongdao Tuanlianguanchashi,浙江东道团练观,30085
32196,Mu Zhou,睦州,睦州,905,977,Muzhou Dutuanlianguanchachuzhishi,睦州都团练观察,30092
32197,Xin'an Jun,新定郡,新定郡,742,757,Tang,唐,113618
32198,Mu Zhou,睦州,睦州,625,741,Tang,唐,113618
32199,Dongmu Zhou,东睦州,東睦州,624,624,Tang,唐,113618
32200,Yin Zhou,鄞州,鄞州,621,624,Tang,唐,113618
32203,Mu Zhou,睦州,睦州,621,623,Tang,唐,113618
32204,Chou Zhou,绸州,綢州,621,623,Tang,唐,113618
32205,Ningpo Fu,宁波府,寧波府,1645,1911,Zhejiang Sheng,浙江省,30015
32205,Ningpo Fu,宁波府,寧波府,1381,1644,Zhejiang Buzhengshisi,浙江布政使司,30037
32206,Yue Zhou,越州,越州,621,741,Tang,唐,113618
32207,Yao Zhou,姚州,姚州,621,623,Tang,唐,113618
32208,Sheng Zhou,嵊州,嵊州,621,624,Tang,唐,113618
32209,Yan Zhou,严州,嚴州,621,623,Tang,唐,113618
32210,Sui'an Jun,遂安郡,遂安郡,607,620,Sui,隋,113617
32211,Mu Zhou,睦州,睦州,603,606,Sui,隋,113617
32212,Dongyang Jun,东阳郡,東陽郡,607,620,Sui,隋,113617
32214,Wu Zhou,婺州,婺州,589,606,Sui,隋,113617
32217,Guiji Jun,会稽郡,會稽郡,607,620,Sui,隋,113617
32218,Yue Zhou,越州,越州,605,606,Sui,隋,113617
32219,Wu Zhou,吴州,吳州,589,604,Sui,隋,113617
32221,Xindu Jun,新都郡,新都郡,212,279,Yang Zhou,扬州,30056
32221,Xindu Jun,新都郡,新都郡,208,211,Donghan,东汉,113656
32224,Taizhou Lu,台州路,台州路,1277,1278,Jianghuai Xingsheng,江淮行省,30027
32224,Taizhou Lu,台州路,台州路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32224,Taizhou Lu,台州路,台州路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32224,Taizhou Lu,台州路,台州路,1292,1360,Zhejiang Xingsheng,浙江行省,30039
32224,Taizhou Lu,台州路,台州路,1361,1367,Jiangnan Xingsheng,江南行省,30040
32224,Taizhou Lu,台州路,台州路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32224,Taizhou Lu,台州路,台州路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32224,Taizhou Lu,台州路,台州路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32224,Taizhou Lu,台州路,台州路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32224,Taizhou Lu,台州路,台州路,1289,1291,Jianghuai Xingsheng,江淮行省,30310
32226,Tai Zhou,台州,台州,1276,1276,Jianghuai Xingsheng,江淮行省,30027
32226,Tai Zhou,台州,台州,978,984,Liangzhedongbei Lu,两浙东北路,30046
32226,Tai Zhou,台州,台州,985,1075,Liangzhe Lu,两浙路,30047
32226,Tai Zhou,台州,台州,1077,1130,Liangzhe Lu,两浙路,30049
32226,Tai Zhou,台州,台州,1076,1076,Liangzhedong Lu,两浙东路,30051
32226,Tai Zhou,台州,台州,1131,1275,Liangzhedong Lu,两浙东路,30052
32226,Tai Zhou,台州,台州,779,779,Zhejiangdongxidao Dutuanlianguanchashi,浙江东西道都团,30070
32226,Tai Zhou,台州,台州,781,786,Zhejiangdongxidao Jiedushi,浙江东西道节度,30072
32226,Tai Zhou,台州,台州,758,769,Zhejiangdongdao Jiedushi,浙江东道节度使,30083
32226,Tai Zhou,台州,台州,770,778,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30084
32226,Tai Zhou,台州,台州,780,780,Zhejiangdongdao Tuanlianguanchashi,浙江东道团练观,30085
32226,Tai Zhou,台州,台州,787,882,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30086
32226,Tai Zhou,台州,台州,883,886,Yishengjun Jiedushi,义胜军节度使,30087
32226,Tai Zhou,台州,台州,887,977,Dehuajun Jiedushi,德化军节度使,30105
32227,Linhai Jun,临海郡,臨海郡,742,757,Tang,唐,113618
32229,Tai Zhou,台州,台州,622,741,Tang,唐,113618
32230,Hai Zhou,海州,海州,621,621,Tang,唐,113618
32231,Wenzhou Fu,温州府,溫州府,1645,1911,Zhejiang Sheng,浙江省,30015
32231,Wenzhou Fu,温州府,溫州府,1368,1375,Zhejiang Xingsheng,浙江行省,30036
32231,Wenzhou Fu,温州府,溫州府,1376,1644,Zhejiang Buzhengshisi,浙江布政使司,30037
32233,Wenzhou Lu,温州路,溫州路,1276,1278,Jianghuai Xingsheng,江淮行省,30027
32233,Wenzhou Lu,温州路,溫州路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32233,Wenzhou Lu,温州路,溫州路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32233,Wenzhou Lu,温州路,溫州路,1292,1360,Zhejiang Xingsheng,浙江行省,30039
32233,Wenzhou Lu,温州路,溫州路,1361,1367,Jiangnan Xingsheng,江南行省,30040
32233,Wenzhou Lu,温州路,溫州路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32233,Wenzhou Lu,温州路,溫州路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32233,Wenzhou Lu,温州路,溫州路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32233,Wenzhou Lu,温州路,溫州路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32233,Wenzhou Lu,温州路,溫州路,1289,1291,Jianghuai Xingsheng,江淮行省,30310
32234,Rui'an Fu,瑞安府,瑞安府,1265,1275,Liangzhedong Lu,两浙东路,30052
32235,Wen Zhou,温州,溫州,978,984,Liangzhedongbei Lu,两浙东北路,30046
32235,Wen Zhou,温州,溫州,985,1075,Liangzhe Lu,两浙路,30047
32235,Wen Zhou,温州,溫州,1077,1130,Liangzhe Lu,两浙路,30049
32235,Wen Zhou,温州,溫州,1076,1076,Liangzhedong Lu,两浙东路,30051
32235,Wen Zhou,温州,溫州,1131,1264,Liangzhedong Lu,两浙东路,30052
32235,Wen Zhou,温州,溫州,779,779,Zhejiangdongxidao Dutuanlianguanchashi,浙江东西道都团,30070
32235,Wen Zhou,温州,溫州,781,786,Zhejiangdongxidao Jiedushi,浙江东西道节度,30072
32235,Wen Zhou,温州,溫州,758,769,Zhejiangdongdao Jiedushi,浙江东道节度使,30083
32235,Wen Zhou,温州,溫州,770,778,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30084
32235,Wen Zhou,温州,溫州,780,780,Zhejiangdongdao Tuanlianguanchashi,浙江东道团练观,30085
32235,Wen Zhou,温州,溫州,787,882,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30086
32235,Wen Zhou,温州,溫州,883,886,Yishengjun Jiedushi,义胜军节度使,30087
32235,Wen Zhou,温州,溫州,887,895,Weishengjun Jiedushi,威胜军节度使,30088
32235,Wen Zhou,温州,溫州,896,938,Zhendongjun Jiedushi,镇东军节度使,30089
32235,Wen Zhou,温州,溫州,939,977,Jinghaijun Jiedushi,静海军节度使,30101
32236,Yongjia Jun,永嘉郡,永嘉郡,742,757,Tang,唐,113618
32237,Wen Zhou,温州,溫州,674,741,Tang,唐,113618
32238,Dongjia Zhou,东嘉州,東嘉州,622,626,Tang,唐,113618
32239,Jia Zhou,嘉州,嘉州,621,621,Tang,唐,113618
32240,Chuzhou Lu,处州路,處州路,1276,1278,Jianghuai Xingsheng,江淮行省,30027
32240,Chuzhou Lu,处州路,處州路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32240,Chuzhou Lu,处州路,處州路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32240,Chuzhou Lu,处州路,處州路,1292,1358,Zhejiang Xingsheng,浙江行省,30039
32240,Chuzhou Lu,处州路,處州路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32240,Chuzhou Lu,处州路,處州路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32240,Chuzhou Lu,处州路,處州路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32240,Chuzhou Lu,处州路,處州路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32240,Chuzhou Lu,处州路,處州路,1289,1291,Jianghuai Xingsheng,江淮行省,30310
32241,Chu Zhou,处州,處州,978,984,Liangzhedongbei Lu,两浙东北路,30046
32241,Chu Zhou,处州,處州,985,1075,Liangzhe Lu,两浙路,30047
32241,Chu Zhou,处州,處州,1077,1130,Liangzhe Lu,两浙路,30049
32241,Chu Zhou,处州,處州,1076,1076,Liangzhedong Lu,两浙东路,30051
32241,Chu Zhou,处州,處州,1131,1275,Liangzhedong Lu,两浙东路,30052
32241,Chu Zhou,处州,處州,907,977,Zhendongjun Jiedushi,镇东军节度使,30089
32242,Kuo Zhou,括州,括州,758,769,Zhejiangdongdao Jiedushi,浙江东道节度使,30083
32242,Kuo Zhou,括州,括州,770,778,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30084
32243,Jinyun Jun,缙云郡,縉雲郡,742,757,Tang,唐,113618
32244,Quzhou Lu,衢州路,衢州路,1276,1278,Jianghuai Xingsheng,江淮行省,30027
32244,Quzhou Lu,衢州路,衢州路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32244,Quzhou Lu,衢州路,衢州路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32244,Quzhou Lu,衢州路,衢州路,1292,1358,Zhejiang Xingsheng,浙江行省,30039
32244,Quzhou Lu,衢州路,衢州路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32244,Quzhou Lu,衢州路,衢州路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32244,Quzhou Lu,衢州路,衢州路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32244,Quzhou Lu,衢州路,衢州路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32244,Quzhou Lu,衢州路,衢州路,1289,1291,Jianghuai Xingsheng,江淮行省,30310
32245,Qu Zhou,衢州,衢州,978,984,Liangzhedongbei Lu,两浙东北路,30046
32245,Qu Zhou,衢州,衢州,985,1075,Liangzhe Lu,两浙路,30047
32245,Qu Zhou,衢州,衢州,1077,1130,Liangzhe Lu,两浙路,30049
32245,Qu Zhou,衢州,衢州,1076,1076,Liangzhedong Lu,两浙东路,30051
32245,Qu Zhou,衢州,衢州,1131,1275,Liangzhedong Lu,两浙东路,30052
32245,Qu Zhou,衢州,衢州,779,779,Zhejiangdongxidao Dutuanlianguanchashi,浙江东西道都团,30070
32245,Qu Zhou,衢州,衢州,781,786,Zhejiangdongxidao Jiedushi,浙江东西道节度,30072
32245,Qu Zhou,衢州,衢州,758,769,Zhejiangdongdao Jiedushi,浙江东道节度使,30083
32245,Qu Zhou,衢州,衢州,770,778,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30084
32245,Qu Zhou,衢州,衢州,780,780,Zhejiangdongdao Tuanlianguanchashi,浙江东道团练观,30085
32245,Qu Zhou,衢州,衢州,787,882,Zhejiangdongdaodu Tuanlianguanchashi,浙江东道都团练,30086
32245,Qu Zhou,衢州,衢州,883,886,Yishengjun Jiedushi,义胜军节度使,30087
32245,Qu Zhou,衢州,衢州,887,895,Weishengjun Jiedushi,威胜军节度使,30088
32245,Qu Zhou,衢州,衢州,896,904,Zhendongjun Jiedushi,镇东军节度使,30089
32245,Qu Zhou,衢州,衢州,905,977,Quzhou Dutuanlianguanchachuzhishi,衢州都团练观察,30090
32247,Xin'an Jun,信安郡,信安郡,742,757,Tang,唐,113618
32248,Yang Zhou,扬州,揚州,625,625,Tang,唐,113618
32249,Qu Zhou,衢州,衢州,621,624,Tang,唐,113618
32251,Qu Zhou,衢州,衢州,686,741,Tang,唐,113618
32252,Kuo Zhou,括州,括州,621,741,Tang,唐,113618
32256,Linhai Jun,临海郡,臨海郡,557,561,Yang Zhou,扬州,30060
32256,Linhai Jun,临海郡,臨海郡,550,556,Dongyang Zhou,东扬州,30107
32256,Linhai Jun,临海郡,臨海郡,562,588,Dongyang Zhou,东扬州,30108
32257,Chicheng Jun,赤城郡,赤城郡,540,549,Dongyang Zhou,东扬州,30107
32258,Yongjia Jun,永嘉郡,永嘉郡,607,620,Sui,隋,113617
32259,Kuo Zhou,括州,括州,592,606,Sui,隋,113617
32260,Chu Zhou,处州,處州,589,591,Sui,隋,113617
32262,Linhai Jun,临海郡,臨海郡,257,257,Yang Zhou,扬州,30056
32263,Linhai Jun,临海郡,臨海郡,258,453,Yang Zhou,扬州,30056
32263,Linhai Jun,临海郡,臨海郡,454,458,Dongyang Zhou,东扬州,30058
32263,Linhai Jun,临海郡,臨海郡,459,463,Yang Zhou,扬州,30059
32263,Linhai Jun,临海郡,臨海郡,465,523,Yang Zhou,扬州,30060
32263,Linhai Jun,临海郡,臨海郡,464,464,Dongyang Zhou,东扬州,30106
32263,Linhai Jun,临海郡,臨海郡,524,539,Dongyang Zhou,东扬州,30107
32265,Xin'an Jun,新安郡,新安郡,280,453,Yang Zhou,扬州,30056
32265,Xin'an Jun,新安郡,新安郡,454,458,Dongyang Zhou,东扬州,30058
32265,Xin'an Jun,新安郡,新安郡,459,463,Yang Zhou,扬州,30059
32265,Xin'an Jun,新安郡,新安郡,465,523,Yang Zhou,扬州,30060
32265,Xin'an Jun,新安郡,新安郡,557,561,Yang Zhou,扬州,30060
32265,Xin'an Jun,新安郡,新安郡,464,464,Dongyang Zhou,东扬州,30106
32265,Xin'an Jun,新安郡,新安郡,524,556,Dongyang Zhou,东扬州,30107
32265,Xin'an Jun,新安郡,新安郡,562,588,Dongyang Zhou,东扬州,30108
32267,Dongyang Jun,东阳郡,東陽郡,266,453,Yang Zhou,扬州,30056
32267,Dongyang Jun,东阳郡,東陽郡,454,458,Dongyang Zhou,东扬州,30058
32267,Dongyang Jun,东阳郡,東陽郡,459,463,Yang Zhou,扬州,30059
32267,Dongyang Jun,东阳郡,東陽郡,465,523,Yang Zhou,扬州,30060
32267,Dongyang Jun,东阳郡,東陽郡,557,561,Yang Zhou,扬州,30060
32267,Dongyang Jun,东阳郡,東陽郡,464,464,Dongyang Zhou,东扬州,30106
32267,Dongyang Jun,东阳郡,東陽郡,524,556,Dongyang Zhou,东扬州,30107
32267,Dongyang Jun,东阳郡,東陽郡,562,588,Dongyang Zhou,东扬州,30108
32268,Wu Zhou,婺州,婺州,621,741,Tang,唐,113618
32271,Gu Zhou,榖州,榖州,621,624,Tang,唐,113618
32272,Song Zhou,松州,松州,621,624,Tang,唐,113618
32275,Xin'an Jun,信安郡,信安郡,560,561,Yang Zhou,扬州,30060
32276,Yongjia Jun,永嘉郡,永嘉郡,324,453,Yang Zhou,扬州,30056
32276,Yongjia Jun,永嘉郡,永嘉郡,454,458,Dongyang Zhou,东扬州,30058
32276,Yongjia Jun,永嘉郡,永嘉郡,459,463,Yang Zhou,扬州,30059
32276,Yongjia Jun,永嘉郡,永嘉郡,465,523,Yang Zhou,扬州,30060
32276,Yongjia Jun,永嘉郡,永嘉郡,557,561,Yang Zhou,扬州,30060
32276,Yongjia Jun,永嘉郡,永嘉郡,464,464,Dongyang Zhou,东扬州,30106
32276,Yongjia Jun,永嘉郡,永嘉郡,524,556,Dongyang Zhou,东扬州,30107
32276,Yongjia Jun,永嘉郡,永嘉郡,562,588,Dongyang Zhou,东扬州,30108
32279,Li Zhou,丽州,麗州,621,624,Tang,唐,113618
32280,Guiji Jun,会稽郡,會稽郡,188,189,Yang Zhou,扬州,30053
32280,Guiji Jun,会稽郡,會稽郡,190,192,Yang Zhou,扬州,30054
32280,Guiji Jun,会稽郡,會稽郡,193,194,Yang Zhou,扬州,30055
32280,Guiji Jun,会稽郡,會稽郡,212,453,Yang Zhou,扬州,30056
32280,Guiji Jun,会稽郡,會稽郡,454,458,Dongyang Zhou,东扬州,30058
32280,Guiji Jun,会稽郡,會稽郡,459,463,Yang Zhou,扬州,30059
32280,Guiji Jun,会稽郡,會稽郡,465,523,Yang Zhou,扬州,30060
32280,Guiji Jun,会稽郡,會稽郡,557,561,Yang Zhou,扬州,30060
32280,Guiji Jun,会稽郡,會稽郡,464,464,Dongyang Zhou,东扬州,30106
32280,Guiji Jun,会稽郡,會稽郡,524,556,Dongyang Zhou,东扬州,30107
32280,Guiji Jun,会稽郡,會稽郡,562,588,Dongyang Zhou,东扬州,30108
32280,Guiji Jun,会稽郡,會稽郡,129,187,Donghan,东汉,113654
32280,Guiji Jun,会稽郡,會稽郡,195,211,Donghan,东汉,113655
32282,Donghai Wanggu,东海王国,東海王國,-192,-139,Xihan,西汉,113652
32285,Jiangning Fu,江宁府,江寧府,1645,1666,Jiangnan Sheng,江南省,30034
32285,Jiangning Fu,江宁府,江寧府,1667,1911,Jiangsu Sheng,江苏省,30035
32287,Yingtian Fu,应天府,應天府,1368,1377,Nanjing,南京,30029
32287,Yingtian Fu,应天府,應天府,1378,1402,Jingshi,京师,30030
32287,Yingtian Fu,应天府,應天府,1403,1424,Nanjing,南京,30031
32287,Yingtian Fu,应天府,應天府,1425,1440,Jingshi,京师,30032
32287,Yingtian Fu,应天府,應天府,1441,1644,Nanjing,南京,30033
32287,Yingtian Fu,应天府,應天府,1356,1367,Jiangnan Xingsheng,江南行省,30040
32288,Jiqing Lu,集庆路,集慶路,1329,1355,Zhejiang Xingsheng,浙江行省,30039
32291,Jiankang Lu,建康路,建康路,1277,1278,Jianghuai Xingsheng,江淮行省,30027
32291,Jiankang Lu,建康路,建康路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32291,Jiankang Lu,建康路,建康路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32291,Jiankang Lu,建康路,建康路,1292,1328,Zhejiang Xingsheng,浙江行省,30039
32291,Jiankang Lu,建康路,建康路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32291,Jiankang Lu,建康路,建康路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32291,Jiankang Lu,建康路,建康路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32291,Jiankang Lu,建康路,建康路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32291,Jiankang Lu,建康路,建康路,1289,1291,Jianghuai Xingsheng,江淮行省,30310
32292,Liyang Lu,溧阳路,溧陽路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32292,Liyang Lu,溧阳路,溧陽路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32292,Liyang Lu,溧阳路,溧陽路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32292,Liyang Lu,溧阳路,溧陽路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32292,Liyang Lu,溧阳路,溧陽路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32292,Liyang Lu,溧阳路,溧陽路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32292,Liyang Lu,溧阳路,溧陽路,1289,1289,Jianghuai Xingsheng,江淮行省,30310
32296,Zhenjiang Fu,镇江府,鎮江府,1368,1377,Nanjing,南京,30029
32296,Zhenjiang Fu,镇江府,鎮江府,1378,1402,Jingshi,京师,30030
32296,Zhenjiang Fu,镇江府,鎮江府,1403,1424,Nanjing,南京,30031
32296,Zhenjiang Fu,镇江府,鎮江府,1425,1440,Jingshi,京师,30032
32296,Zhenjiang Fu,镇江府,鎮江府,1441,1644,Nanjing,南京,30033
32296,Zhenjiang Fu,镇江府,鎮江府,1645,1666,Jiangnan Sheng,江南省,30034
32296,Zhenjiang Fu,镇江府,鎮江府,1667,1911,Jiangsu Sheng,江苏省,30035
32296,Zhenjiang Fu,镇江府,鎮江府,1356,1367,Jiangnan Xingsheng,江南行省,30040
32297,Jiankang Fu,建康府,建康府,1276,1276,Jianghuai Xingsheng,江淮行省,30027
32297,Jiankang Fu,建康府,建康府,1129,1129,Jiangnandong Lu,江南东路,30043
32297,Jiankang Fu,建康府,建康府,1130,1130,Jiangnan Lu,江南路,30044
32297,Jiankang Fu,建康府,建康府,1131,1275,Jiangnandong Lu,江南东路,30045
32298,Jiangning Fu,江宁府,江寧府,1018,1019,Jiangnan Lu,江南路,30042
32298,Jiangning Fu,江宁府,江寧府,1020,1128,Jiangnandong Lu,江南东路,30043
32299,Sheng Zhou,升州,昇州,976,996,Jiangnandong Lu,江南东路,30041
32299,Sheng Zhou,升州,昇州,997,1017,Jiangnan Lu,江南路,30042
32299,Sheng Zhou,升州,昇州,975,975,Jiangnan Lu,江南路,30327
32301,Zhenjiang Fu,镇江府,鎮江府,1276,1276,Jianghuai Xingsheng,江淮行省,30027
32301,Zhenjiang Fu,镇江府,鎮江府,1113,1130,Liangzhe Lu,两浙路,30049
32301,Zhenjiang Fu,镇江府,鎮江府,1131,1275,Liangzhexi Lu,两浙西路,30050
32302,Zhenjiang Lu,镇江路,鎮江路,1277,1278,Jianghuai Xingsheng,江淮行省,30027
32302,Zhenjiang Lu,镇江路,鎮江路,1284,1284,Jianghuai Xingsheng,江淮行省,30028
32302,Zhenjiang Lu,镇江路,鎮江路,1286,1286,Jiangzhe Xingsheng,江浙行省,30038
32302,Zhenjiang Lu,镇江路,鎮江路,1292,1355,Zhejiang Xingsheng,浙江行省,30039
32302,Zhenjiang Lu,镇江路,鎮江路,1279,1279,Jianghuai Xingsheng,江淮行省,30306
32302,Zhenjiang Lu,镇江路,鎮江路,1280,1283,Jianghuai Xingsheng,江淮行省,30307
32302,Zhenjiang Lu,镇江路,鎮江路,1285,1285,Jiangzhe Xingsheng,江浙行省,30308
32302,Zhenjiang Lu,镇江路,鎮江路,1287,1288,Jianghuai Xingsheng,江淮行省,30309
32302,Zhenjiang Lu,镇江路,鎮江路,1289,1291,Jianghuai Xingsheng,江淮行省,30310
32303,Sheng Zhou,升州,昇州,887,911,Wuningjun Jiedushi,武宁军节度使,30080
32303,Sheng Zhou,升州,昇州,912,916,Zhenhaijun Jiedushi,镇海军节度使,30094
32303,Sheng Zhou,升州,昇州,917,919,Zhenhaijun Jiedushi,镇海军节度使,30095
32304,Jinling Fu,金陵府,金陵府,920,936,Zhenhaijun Jiedushi,镇海军节度使,30095
32305,Jiangning Fu,江宁府,江寧府,937,974,Zhenhaijun Jiedushi,镇海军节度使,30097
32307,Danyang Jun,丹阳郡,丹陽郡,742,757,Tang,唐,113618
32308,Jiangning Jun,江宁郡,江寧郡,757,757,Tang,唐,113618
32311,Run Zhou,润州,潤州,976,977,Jiangnandong Lu,江南东路,30041
32311,Run Zhou,润州,潤州,978,984,Liangzhedongbei Lu,两浙东北路,30046
32311,Run Zhou,润州,潤州,985,1075,Liangzhe Lu,两浙路,30047
32311,Run Zhou,润州,潤州,1076,1076,Liangzhexi Lu,两浙西路,30048
32311,Run Zhou,润州,潤州,1077,1112,Liangzhe Lu,两浙路,30049
32311,Run Zhou,润州,潤州,758,760,Zhejiangxidao Jiedushi,浙江西道节度使,30067
32311,Run Zhou,润州,潤州,761,765,Zhejiangxidao Guanchashi,浙江西道观察使,30068
32311,Run Zhou,润州,潤州,766,778,Zhejiangxidao Dutuanlianguanchashi,浙江西道都团练,30069
32311,Run Zhou,润州,潤州,779,779,Zhejiangdongxidao Dutuanlianguanchashi,浙江东西道都团,30070
32311,Run Zhou,润州,潤州,780,780,Zhejiangxidao Tuanlianguanchashi,浙江西道团练观,30071
32311,Run Zhou,润州,潤州,781,786,Zhejiangdongxidao Jiedushi,浙江东西道节度,30072
32311,Run Zhou,润州,潤州,787,804,Zhejiangxidao Dutuanlianguanchashi,浙江西道都团练,30073
32311,Run Zhou,润州,潤州,805,808,Zhenhaijun Jiedushi,镇海军节度使,30074
32311,Run Zhou,润州,潤州,809,857,Zhejiangxidao Guanchashi,浙江西道观察使,30075
32311,Run Zhou,润州,潤州,858,858,Zhenhaijun Jiedushi,镇海军节度使,30076
32311,Run Zhou,润州,潤州,859,861,Zhejiangxidao Dutuanlianguanchashi,浙江西道都团练,30077
32311,Run Zhou,润州,潤州,862,892,Zhenhaijun Jiedushi,镇海军节度使,30078
32311,Run Zhou,润州,潤州,893,909,Zhenhaijun Jiedushi,镇海军节度使,30081
32311,Run Zhou,润州,潤州,910,911,Runzhou Guanchashi,润州观察使,30093
32311,Run Zhou,润州,潤州,912,916,Zhenhaijun Jiedushi,镇海军节度使,30094
32311,Run Zhou,润州,潤州,917,936,Runzhoutuanlianshi,润州团练使,30096
