,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,BEG_CHG_TY,END_CHG_TY,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,END_YR,BOU_NOTE_ID,PT_NOTE_ID,BOU_ID,PT_ID,X_COOR,Y_COOR,BOU_ID_IN_GISINFO_SYS_ID,PT_ID_IN_GISINFO_SYS_ID,ISSUE?,BOU_ID_EQUALS_PT_ID
19145,Xiningwei,西宁卫,西寧衛,今青海西宁市,,,Wei,卫,3,1373,1724,0,70574,0,70574,101.78394,36.60886,0,0,1,0
19148,Zhuanglangfenwei,庄浪分卫,莊浪分衛,今青海乐都县碾伯镇,,,Wei,卫,3,1378,1378,0,70577,0,70577,102.39441,36.48724,0,0,1,0
19149,Nianbeiwei,碾北卫,碾北衛,今青海乐都县碾伯镇,,,Wei,卫,3,1378,1449,0,70578,0,70578,102.39441,36.48724,0,0,1,0
19153,Datongwei,大通卫,大通衛,今青海门源回族自治县浩门镇,,,Wei,卫,3,1724,1744,0,70582,0,70582,101.61511,37.37402,0,0,1,0
19154,Datongwei,大通卫,大通衛,今大通回族自治县西北城关镇,,,Wei,卫,3,1744,1761,0,70583,0,70583,101.54069,37.03229,0,0,1,0
19238,Pingling Xian,平陵县,平陵縣,治所待考,,,Xian,县,0,618,0,0,70668,0,70668,0,0,0,0,1,0
19239,Suyi Xian,粟邑县,粟邑縣,治所待考,,,Xian,县,0,619,633,0,70669,0,70669,0,0,0,0,1,0
19245,Anling,安陵,安陵,治所待考,,,Xian,县,0,-194,13,0,70675,0,70675,0,0,0,0,1,0
19246,Jiaping,嘉平,嘉平,治所待考,,,Xian,县,0,14,22,0,70676,0,70676,0,0,0,0,1,0
19247,Anling,安陵,安陵,治所待考,,,Xian,县,0,23,316,0,70677,0,70677,0,0,0,0,1,0
19248,Yangling,阳陵,陽陵,治所待考,,,Xian,县,0,-153,13,0,70678,0,70678,0,0,0,0,1,0
19249,Weiyang,渭阳,渭陽,治所待考,,,Xian,县,0,14,22,0,70679,0,70679,0,0,0,0,1,0
19250,Yangling,阳陵,陽陵,治所待考,,,Xian,县,0,23,264,0,70680,0,70680,0,0,0,0,1,0
19251,Pingling,平陵,平陵,治所待考,,,Xian,县,0,0,13,0,70681,0,70681,0,0,0,0,1,0
19252,Guangli,广利,廣利,治所待考,,,Xian,县,0,14,22,0,70682,0,70682,0,0,0,0,1,0
19253,Pingling,平陵,平陵,治所待考,,,Xian,县,0,23,219,0,70683,0,70683,0,0,0,0,1,0
19254,Shiping Jun,始平郡,始平郡,治所待考,,,Jun,郡,0,220,0,0,70684,0,70684,0,0,0,0,1,0
19260,Xianyang Xian,咸阳县,咸陽縣,治所待考,,,Xian,县,0,619,622,0,70690,0,70690,0,0,0,0,1,0
19261,Xianyang Xian,咸阳县,咸陽縣,治所待考,,,Xian,县,0,623,975,0,70691,0,70691,0,0,0,0,1,0
19262,Xianyang Xian,咸阳县,咸陽縣,治所待考,,,Xian,县,0,1369,0,0,70692,0,70692,0,0,0,0,1,0
19271,Shian Xian,石安县,石安縣,治所待考,,,Xian,县,0,319,445,0,70701,0,70701,0,0,0,0,1,0
19272,Shian Xian,石安县,石安縣,治所待考,,,Xian,县,0,501,0,0,70702,0,70702,0,0,0,0,1,0
19273,Xianyang Jun,咸阳郡,咸陽郡,治所待考,,,Jun,郡,0,357,582,0,70703,0,70703,0,0,0,0,1,0
19274,Feiqiu Xian,废丘县,廢丘縣,治所待考,,,Xian,县,0,0,-205,0,70704,0,70704,0,0,0,0,1,0
19286,Shiping Xian,始平县,始平縣,治所待考,,,Xian,县,0,357,527,0,70716,0,70716,0,0,0,0,1,0
19318,Wugong,武功,武功,治所待考,,,Xian,县,0,620,701,0,70748,0,70748,0,0,0,0,1,0
19337,Yunyang Xian,云阳县,雲陽縣,治所待考,,,Xian,县,0,627,633,0,70767,0,70767,0,0,0,0,1,0
19340,Quan Zhou,泉州,泉州,治所待考,,,Zhou,州,0,620,626,0,70770,0,70770,0,0,0,0,1,0
19341,Chiyang Xian,池阳县,池陽縣,治所待考,,,Xian,县,0,627,633,0,70771,0,70771,0,0,0,0,1,0
19345,Jianzhong Jun,建忠郡,建忠郡,治所待考,,,Jun,郡,0,528,582,0,70775,0,70775,0,0,0,0,1,0
19347,Chiyang Xian,池阳县,池陽縣,治所待考,,,Xian,县,0,621,622,0,70777,0,70777,0,0,0,0,1,0
19352,Zhouzhi Xian,盩厔县,盩厔縣,治所待考,,,Xian,县,0,-135,24,0,70782,0,70782,0,0,0,0,1,0
19353,Zhouzhi Xian,盩厔县,盩厔縣,治所待考,,,Xian,县,0,0,566,0,70783,0,70783,0,0,0,0,1,0
19355,Heng Zhou,恒州,恒州,治所待考,,,Zhou,州,0,567,618,0,70785,0,70785,0,0,0,0,1,0
19356,Zhounan Jun,周南郡,周南郡,治所待考,,,Jun,郡,0,567,0,0,70786,0,70786,0,0,0,0,1,0
19360,Zhongnan Xian,终南县,終南縣,治所待考,,,Xian,县,0,619,0,0,70790,0,70790,0,0,0,0,1,0
19361,Zhongnan Xian,终南县,終南縣,治所待考,,,Xian,县,0,1107,1263,0,70791,0,70791,0,0,0,0,1,0
19374,Pinyang Xian,频阳县,頻陽縣,治所待考,,,Xian,县,0,-456,499,0,70804,0,70804,0,0,0,0,1,0
19375,Fuping Xian,富平县,富平縣,治所待考,,,Xian,县,0,0,0,0,70805,0,70805,0,0,0,0,1,0
19378,Zhonghua Jun,中华郡,中華郡,今富平县,,,Jun,郡,3,557,582,0,70808,0,70808,109.16157,34.75443,0,0,1,0
19380,Gukou Xian,谷口县,穀口縣,治所待考,,,Xian,县,0,0,24,0,70810,0,70810,0,0,0,0,1,0
19381,Ningyi Xian,宁夷县,寧夷縣,治所待考,,,Xian,县,0,0,597,0,70811,0,70811,0,0,0,0,1,0
19382,Liquan Xian,醴泉县,醴泉縣,治所待考,,,Xian,县,0,598,617,0,70812,0,70812,0,0,0,0,1,0
19383,Liquan Xian,醴泉县,醴泉縣,治所待考,,,Xian,县,0,618,0,0,70813,0,70813,0,0,0,0,1,0
19384,Wenxiu Xian,温秀县,溫秀縣,治所待考,,,Xian,县,0,618,626,0,70814,0,70814,0,0,0,0,1,0
19385,Liquan Xian,醴泉县,醴泉縣,治所待考,,,Xian,县,0,619,0,0,70815,0,70815,0,0,0,0,1,0
19386,Liquan Xian,醴泉县,醴泉縣,治所待考,,,Xian,县,0,620,0,0,70816,0,70816,0,0,0,0,1,0
19387,Fengtian Xian,奉天县,奉天縣,治所待考,,,Xian,县,0,684,1263,0,70817,0,70817,0,0,0,0,1,0
19388,Fengtian Xian,奉天县,奉天縣,治所待考,,,Xian,县,0,1268,0,0,70818,0,70818,0,0,0,0,1,0
19390,Haozhi Xian,好畤县,好畤縣,治所待考,,,Xian,县,0,619,1267,0,70820,0,70820,0,0,0,0,1,0
19391,Pucheng Xian,蒲城县,蒲城縣,治所待考,,,Xian,县,0,0,715,0,70821,0,70821,0,0,0,0,1,0
19392,Feng Xian Xian,奉先县,奉先縣,治所待考,,,Xian,县,0,716,0,0,70822,0,70822,0,0,0,0,1,0
19393,Tongguan,铜官,銅官,治所待考,,,Xian,县,0,446,582,0,70823,0,70823,0,0,0,0,1,0
19394,Tongguan Xian,同官县,同官縣,治所待考,,,Xian,县,0,583,662,0,70824,0,70824,0,0,0,0,1,0
19395,Tongguan Xian,同官县,同官縣,治所待考,,,Xian,县,0,663,0,0,70825,0,70825,0,0,0,0,1,0
19396,Duiyu Xian,祋祤县,祋祤縣,治所待考,,,Xian,县,0,-155,24,0,70826,0,70826,0,0,0,0,1,0
19397,Duiyu Xian,祋祤县,祋祤縣,治所待考,,,Xian,县,0,97,219,0,70827,0,70827,0,0,0,0,1,0
19398,Tongchuan Jun,通川郡,通川郡,治所待考,,,Jun,郡,0,554,582,0,70828,0,70828,0,0,0,0,1,0
19399,Niyang Xian,泥阳县,泥陽縣,治所待考,,,Xian,县,0,0,585,0,70829,0,70829,0,0,0,0,1,0
19400,Huayuan Xian,华原县,華原縣,治所待考,,,Xian,县,0,586,605,0,70830,0,70830,0,0,0,0,1,0
19401,Huayuan Xian,华原县,華原縣,治所待考,,,Xian,县,0,606,670,0,70831,0,70831,0,0,0,0,1,0
19402,Huayuan Xian,华原县,華原縣,治所待考,,,Xian,县,0,671,685,0,70832,0,70832,0,0,0,0,1,0
19403,Yong'an Xian,永安县,永安縣,治所待考,,,Xian,县,0,686,704,0,70833,0,70833,0,0,0,0,1,0
19404,Huayuan Xian,华原县,華原縣,治所待考,,,Xian,县,0,705,1263,0,70834,0,70834,0,0,0,0,1,0
19406,Yao Zhou,耀州,耀州,治所待考,,,Zhou,州,0,906,924,0,70836,0,70836,0,0,0,0,1,0
19407,Yao Zhou,耀州,耀州,治所待考,,,Zhou,州,0,925,0,0,70837,0,70837,0,0,0,0,1,0
19408,Yao Zhou,耀州,耀州,治所待考,,,Zhou,州,0,1119,1141,0,70838,0,70838,0,0,0,0,1,0
19409,Yao Zhou,耀州,耀州,治所待考,,,Zhou,州,0,1142,1263,0,70839,0,70839,0,0,0,0,1,0
19410,Yao Zhou,耀州,耀州,治所待考,,,Zhou,州,0,1264,0,0,70840,0,70840,0,0,0,0,1,0
19411,Yao Zhou,耀州,耀州,治所待考,,,Zhou,州,0,1490,1724,0,70841,0,70841,0,0,0,0,1,0
19412,Yaozhou Zhilizhou,耀州直隶州,耀州直隸州,今陕西耀县,,,Zhilizhou,直隶州,3,1725,1734,0,70842,0,70842,108.97147,34.91327,0,0,1,0
19413,Yao Zhou,耀州,耀州,治所待考,,,Zhou,州,0,1735,1911,0,70843,0,70843,0,0,0,0,1,0
19417,Qian Zhou,乾州,乾州,治所待考,,,Zhou,州,0,895,0,0,70847,0,70847,0,0,0,0,1,0
19418,Qian Zhou,乾州,乾州,治所待考,,,Zhou,州,0,896,1071,0,70848,0,70848,0,0,0,0,1,0
19419,Li Zhou,醴州,醴州,治所待考,,,Zhou,州,0,1074,0,0,70849,0,70849,0,0,0,0,1,0
19420,Li Zhou,醴州,醴州,治所待考,,,Zhou,州,0,1075,1150,0,70850,0,70850,0,0,0,0,1,0
19421,Qian Zhou,乾州,乾州,治所待考,,,Zhou,州,0,1151,1188,0,70851,0,70851,0,0,0,0,1,0
19422,Qian Zhou,乾州,乾州,治所待考,,,Zhou,州,0,1189,0,0,70852,0,70852,0,0,0,0,1,0
19423,Qian Zhou,乾州,乾州,今陕西乾县,,,Zhou,州,3,1264,1267,0,70853,0,70853,108.2356,34.5303,0,0,1,0
19424,Qian Zhou,乾州,乾州,今陕西乾县,,,Zhou,州,3,1268,1558,0,70854,0,70854,108.2356,34.5303,0,0,1,0
19425,Qian Zhou,乾州,乾州,今陕西乾县,,,Zhou,州,3,1559,1724,0,70855,0,70855,108.2356,34.5303,0,0,1,0
19426,Qian Zhou Zhilizhou,乾州直隶州,乾州直隸州,今陕西乾县,,,Zhilizhou,直隶州,3,1725,1911,0,70856,0,70856,108.2356,34.5303,0,0,1,0
19427,Tai Xian,斄县,斄縣,治所待考,,,Xian,县,0,0,24,0,70857,0,70857,0,0,0,0,1,0
19430,Wugong,武功,武功,今陕西眉县东四十里渭水南岸故城,,,Xian,县,6,0,0,0,70860,0,70860,107.96592,34.22775,0,0,1,0
19432,Bin Zhou,邠州,邠州,今陕西彬县,,,Zhou,州,3,1115,1724,0,70862,0,70862,108.07799,35.03966,0,0,1,0
19433,Bin Zhou Zhilizhou,邠州直隶州,邠州直隸州,今陕西彬县,,,Zhilizhou,直隶州,3,1725,1911,0,70863,0,70863,108.07799,35.03966,0,0,1,0
19434,Fengyi Xian,冯翊县,馮翊縣,治所待考,,,Xian,县,0,0,625,0,70864,0,70864,0,0,0,0,1,0
19435,Fengyi Xian,冯翊县,馮翊縣,治所待考,,,Xian,县,0,626,0,0,70865,0,70865,0,0,0,0,1,0
19436,Linju Xian,临沮县,臨沮縣,治所待考,,,Xian,县,0,626,0,0,70866,0,70866,0,0,0,0,1,0
19437,Fengyi Xian,冯翊县,馮翊縣,治所待考,,,Xian,县,0,627,0,0,70867,0,70867,0,0,0,0,1,0
19438,Xiayang Xian,郃阳县,郃陽縣,治所待考,,,Xian,县,0,0,619,0,70868,0,70868,0,0,0,0,1,0
19439,Xiayang Xian,郃阳县,郃陽縣,治所待考,,,Xian,县,0,620,1070,0,70869,0,70869,0,0,0,0,1,0
19440,Xiayang Xian,郃阳县,郃陽縣,治所待考,,,Xian,县,0,1071,0,0,70870,0,70870,0,0,0,0,1,0
19441,Baishui Xian,白水县,白水縣,治所待考,,,Xian,县,0,0,0,0,70871,0,70871,0,0,0,0,1,0
19442,Chengcheng Xian,澄城县,澄城縣,治所待考,,,Xian,县,0,0,619,0,70872,0,70872,0,0,0,0,1,0
19443,Chengcheng Xian,澄城县,澄城縣,治所待考,,,Xian,县,0,620,0,0,70873,0,70873,0,0,0,0,1,0
19444,Changning Xian,长宁县,長寧縣,治所待考,,,Xian,县,0,620,633,0,70874,0,70874,0,0,0,0,1,0
19445,Hancheng Xian,韩城县,韓城縣,治所待考,,,Xian,县,0,0,0,0,70875,0,70875,0,0,0,0,1,0
19446,Chaoyi Xian,朝邑县,朝邑縣,治所待考,,,Xian,县,0,0,619,0,70876,0,70876,0,0,0,0,1,0
19447,Chaoyi Xian,朝邑县,朝邑縣,治所待考,,,Xian,县,0,620,626,0,70877,0,70877,0,0,0,0,1,0
19448,Hebin Xian,河滨县,河濱縣,治所待考,,,Xian,县,0,620,626,0,70878,0,70878,0,0,0,0,1,0
19449,Chaoyi Xian,朝邑县,朝邑縣,治所待考,,,Xian,县,0,627,0,0,70879,0,70879,0,0,0,0,1,0
19450,Hua Zhou,华州,華州,今陕西华县,,,Zhilizhou,直隶州,3,1726,1734,0,70880,0,70880,109.75989,34.51963,0,0,1,0
19455,Tongjin Xian,同津县,同津縣,治所待考,,,Xian,县,0,691,701,0,70885,0,70885,0,0,0,0,1,0
19457,Zheng Xian,郑县,鄭縣,治所待考,,,Xian,县,0,159,1278,0,70887,0,70887,0,0,0,0,1,0
19458,Yong Xian,雍县,雍縣,治所待考,,,Xian,县,0,0,444,0,70888,0,70888,0,0,0,0,1,0
19459,Yong Xian,雍县,雍縣,治所待考,,,Xian,县,0,445,756,0,70889,0,70889,0,0,0,0,1,0
19460,Zhoucheng Xian,周城县,周城縣,治所待考,,,Xian,县,0,445,448,0,70890,0,70890,0,0,0,0,1,0
19461,Zhoucheng Xian,周城县,周城縣,治所待考,,,Xian,县,0,449,0,0,70891,0,70891,0,0,0,0,1,0
19462,Hengshui Xian,横水县,橫水縣,治所待考,,,Xian,县,0,449,0,0,70892,0,70892,0,0,0,0,1,0
19463,Fengxiang Xian,凤翔县,鳳翔縣,治所待考,,,Xian,县,0,757,761,0,70893,0,70893,0,0,0,0,1,0
19478,Weichuan Xian,围川县,圍川縣,治所待考,,,Xian,县,0,620,626,0,70908,0,70908,0,0,0,0,1,0
19479,Fufeng Xian,扶风县,扶風縣,治所待考,,,Xian,县,0,627,0,0,70909,0,70909,0,0,0,0,1,0
19488,Qingshui Xian,清水县,清水縣,治所待考,,,Xian,县,0,0,0,0,70918,0,70918,0,0,0,0,1,0
19489,Wudou Jun,武都郡,武都郡,治所待考,,,Jun,郡,0,436,0,0,70919,0,70919,0,0,0,0,1,0
19491,Wanchuan Xian,宛川县,宛川縣,治所待考,,,Xian,县,0,0,549,0,70921,0,70921,0,0,0,0,1,0
19492,Chencang,陈仓,陳倉,治所待考,,,Xian,县,0,550,573,0,70922,0,70922,0,0,0,0,1,0
19493,Chencang,陈仓,陳倉,治所待考,,,Xian,县,0,598,612,0,70923,0,70923,0,0,0,0,1,0
19497,Pengcheng Xian,剻城县,剻城縣,治所待考,,,Xian,县,0,278,0,0,70927,0,70927,0,0,0,0,1,0
19506,Yun Zhou,云州,雲州,治所待考,,,Zhou,州,0,566,574,0,70936,0,70936,0,0,0,0,1,0
19509,Mei Zhou,郿州,郿州,今陕西岐山县东岐阳,,,Zhou,州,3,1262,1263,0,70939,0,70939,107.79633,34.47827,0,0,1,0
19514,Duyang Xian,杜阳县,杜陽縣,治所待考,,,Xian,县,0,137,279,0,70944,0,70944,0,0,0,0,1,0
19516,Purun Xian,普润县,普潤縣,治所待考,,,Xian,县,0,617,1278,0,70946,0,70946,0,0,0,0,1,0
19517,Linyou Xian,麟游县,麟遊縣,治所待考,,,Xian,县,0,617,626,0,70947,0,70947,0,0,0,0,1,0
19518,Linyou Xian,麟游县,麟遊縣,治所待考,,,Xian,县,0,627,631,0,70948,0,70948,0,0,0,0,1,0
19525,Qian Xian,汧县,汧縣,治所待考,,,Xian,县,0,0,310,0,70955,0,70955,0,0,0,0,1,0
19526,Dongqin Zhou,东秦州,東秦州,治所待考,,,Zhou,州,0,522,526,0,70956,0,70956,0,0,0,0,1,0
19527,Dongqin Zhou,东秦州,東秦州,治所待考,,,Zhou,州,0,532,550,0,70957,0,70957,0,0,0,0,1,0
19528,Long Zhou,陇州,隴州,治所待考,,,Zhou,州,0,551,557,0,70958,0,70958,0,0,0,0,1,0
19529,Long Zhou,陇州,隴州,治所待考,,,Zhou,州,0,558,569,0,70959,0,70959,0,0,0,0,1,0
19530,Long Zhou,陇州,隴州,治所待考,,,Zhou,州,0,580,605,0,70960,0,70960,0,0,0,0,1,0
19531,Longdong Jun,陇东郡,隴東郡,治所待考,,,Jun,郡,0,0,583,0,70961,0,70961,0,0,0,0,1,0
19532,Qianyin Xian,汧阴县,汧陰縣,治所待考,,,Xian,县,0,0,0,0,70962,0,70962,0,0,0,0,1,0
19533,Duyang Xian,杜阳县,杜陽縣,治所待考,,,Xian,县,0,0,0,0,70963,0,70963,0,0,0,0,1,0
19534,Qianyin Xian,汧阴县,汧陰縣,治所待考,,,Xian,县,0,0,585,0,70964,0,70964,0,0,0,0,1,0
19535,Qianyuan Xian,汧源县,汧源縣,治所待考,,,Xian,县,0,585,1269,0,70965,0,70965,0,0,0,0,1,0
19536,Qianyuan Xian,汧源县,汧源縣,治所待考,,,Xian,县,0,1269,1316,0,70966,0,70966,0,0,0,0,1,0
19537,Longan Xian,陇安县,隴安縣,治所待考,,,Xian,县,0,968,1125,0,70967,0,70967,0,0,0,0,1,0
19538,Longan Xian,陇安县,隴安縣,治所待考,,,Xian,县,0,1208,1269,0,70968,0,70968,0,0,0,0,1,0
19539,Long Zhou,陇州,隴州,治所待考,,,Zhou,州,0,0,0,0,70969,0,70969,0,0,0,0,1,0
19540,Longdong Jun,陇东郡,隴東郡,治所待考,,,Jun,郡,0,618,618,0,70970,0,70970,0,0,0,0,1,0
19541,Long Zhou,陇州,隴州,治所待考,,,Zhou,州,0,618,741,0,70971,0,70971,0,0,0,0,1,0
19542,Qianyang Jun,汧阳郡,汧陽郡,治所待考,,,Jun,郡,0,742,757,0,70972,0,70972,0,0,0,0,1,0
19543,Long Zhou,陇州,隴州,治所待考,,,Zhou,州,0,758,0,0,70973,0,70973,0,0,0,0,1,0
19558,Lianshui,廉水,廉水,治所待考,,,Xian,县,0,1134,0,0,70988,0,70988,0,0,0,0,1,0
19562,Baozhong Xian,褒中县,褒中縣,治所待考,,,Xian,县,0,511,580,0,70992,0,70992,0,0,0,0,1,0
19563,Baonei Xian,褒内县,褒內縣,治所待考,,,Xian,县,0,581,600,0,70993,0,70993,0,0,0,0,1,0
19564,Baocheng Xian,褒城县,褒城縣,治所待考,,,Xian,县,0,601,618,0,70994,0,70994,0,0,0,0,1,0
19565,Baozhong Xian,褒中县,褒中縣,治所待考,,,Xian,县,0,618,629,0,70995,0,70995,0,0,0,0,1,0
19566,Baocheng Xian,褒城县,褒城縣,治所待考,,,Xian,县,0,629,1201,0,70996,0,70996,0,0,0,0,1,0
19574,Baiyun Xian,白云县,白雲縣,治所待考,,,Xian,县,0,620,626,0,71004,0,71004,0,0,0,0,1,0
19581,Tangcheng Jun,傥城郡,儻城郡,治所待考,,,Jun,郡,0,554,582,0,71011,0,71011,0,0,0,0,1,0
19584,Huayang Xian,华阳县,華陽縣,治所待考,,,Xian,县,0,730,743,0,71014,0,71014,0,0,0,0,1,0
19585,Huayang Xian,华阳县,華陽縣,治所待考,,,Xian,县,0,748,749,0,71015,0,71015,0,0,0,0,1,0
19586,Zhenfu Xian,真符县,真符縣,治所待考,,,Xian,县,0,749,1264,0,71016,0,71016,0,0,0,0,1,0
19587,Yuan Zhou,源州,源州,治所待考,,,Zhou,州,0,934,965,0,71017,0,71017,0,0,0,0,1,0
19588,Yang Zhou,洋州,洋州,今陕西洋县,,,Zhou,州,3,1037,1264,0,71018,0,71018,107.54173,33.22109,0,0,1,0
19594,Fengning Xian,丰宁县,豐寧縣,治所待考,,,Xian,县,0,505,569,0,71024,0,71024,0,0,0,0,1,0
19595,Fengning Jun,丰宁郡,豐寧郡,治所待考,,,Jun,郡,0,505,582,0,71025,0,71025,0,0,0,0,1,0
19596,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,553,582,0,71026,0,71026,0,0,0,0,1,0
19597,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,583,617,0,71027,0,71027,0,0,0,0,1,0
19598,Yangzhong Jun,洋中郡,洋中郡,治所待考,,,Jun,郡,0,553,582,0,71028,0,71028,0,0,0,0,1,0
19599,Huaichang Jun,怀昌郡,懷昌郡,治所待考,,,Jun,郡,0,553,569,0,71029,0,71029,0,0,0,0,1,0
19600,Huaichang Jun,怀昌郡,懷昌郡,治所待考,,,Jun,郡,0,570,582,0,71030,0,71030,0,0,0,0,1,0
19601,Huaichang Xian,怀昌县,懷昌縣,治所待考,,,Xian,县,0,570,606,0,71031,0,71031,0,0,0,0,1,0
19602,Houting Xian,侯亭县,侯亭縣,治所待考,,,Xian,县,0,0,582,0,71032,0,71032,0,0,0,0,1,0
19607,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,618,620,0,71037,0,71037,0,0,0,0,1,0
19608,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,621,0,0,71038,0,71038,0,0,0,0,1,0
19611,Hanchuan Jun,汉川郡,漢川郡,治所待考,,,Jun,郡,0,742,743,0,71041,0,71041,0,0,0,0,1,0
19612,Hanchuan Jun,汉川郡,漢川郡,治所待考,,,Jun,郡,0,744,747,0,71042,0,71042,0,0,0,0,1,0
19613,Hanchuan Jun,汉川郡,漢川郡,治所待考,,,Jun,郡,0,748,748,0,71043,0,71043,0,0,0,0,1,0
19614,Hanchuan Jun,汉川郡,漢川郡,治所待考,,,Jun,郡,0,749,751,0,71044,0,71044,0,0,0,0,1,0
19615,Hanchuan Jun,汉川郡,漢川郡,治所待考,,,Jun,郡,0,752,755,0,71045,0,71045,0,0,0,0,1,0
19616,Hanchuan Jun,汉川郡,漢川郡,治所待考,,,Jun,郡,0,756,757,0,71046,0,71046,0,0,0,0,1,0
19617,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,758,765,0,71047,0,71047,0,0,0,0,1,0
19618,Yang Zhou,洋州,洋州,今陕西西乡县南二十里白湍村,,,Zhou,州,3,766,824,0,71048,0,71048,107.75886,32.90091,0,0,1,0
19619,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,825,965,0,71049,0,71049,0,0,0,0,1,0
19620,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,966,1264,0,71050,0,71050,0,0,0,0,1,0
19621,Yang Zhou,洋州,洋州,治所待考,,,Zhou,州,0,1265,1369,0,71051,0,71051,0,0,0,0,1,0
19628,Gudao Jun,故道郡,故道郡,治所待考,,,Jun,郡,0,477,525,0,71058,0,71058,0,0,0,0,1,0
19629,Nanqi Zhou,南岐州,南岐州,治所待考,,,Zhou,州,0,526,553,0,71059,0,71059,0,0,0,0,1,0
19630,Guizhen Jun,归真郡,歸真郡,治所待考,,,Jun,郡,0,554,582,0,71060,0,71060,0,0,0,0,1,0
19631,Feng Zhou,凤州,鳳州,今陕西凤县东北凤州,,,Zhou,州,3,554,606,0,71061,0,71061,106.62294,33.94525,0,0,1,0
19635,Feng Zhou,凤州,鳳州,今陕西凤县东北凤州,,,Zhou,州,3,758,824,0,71065,0,71065,106.62294,33.94525,0,0,1,0
19636,Feng Zhou,凤州,鳳州,今陕西凤县东北凤州,,,Zhou,州,3,825,971,0,71066,0,71066,106.62294,33.94525,0,0,1,0
19637,Feng Zhou,凤州,鳳州,今陕西凤县东北凤州,,,Zhou,州,3,972,994,0,71067,0,71067,106.62294,33.94525,0,0,1,0
19638,Feng Zhou,凤州,鳳州,今陕西凤县东北凤州,,,Zhou,州,3,995,1239,0,71068,0,71068,106.62294,33.94525,0,0,1,0
19639,Feng Zhou,凤州,鳳州,今陕西凤县东北凤州,,,Zhou,州,3,1240,1267,0,71069,0,71069,106.62294,33.94525,0,0,1,0
19640,Feng Zhou,凤州,鳳州,今陕西凤县东北凤州,,,Zhou,州,3,1268,1373,0,71070,0,71070,106.62294,33.94525,0,0,1,0
19642,Liangdang Xian,两当县,兩當縣,治所待考,,,Xian,县,0,0,0,0,71072,0,71072,0,0,0,0,1,0
19643,Liangdang Xian,两当县,兩當縣,治所待考,,,Xian,县,0,995,0,0,71073,0,71073,0,0,0,0,1,0
19644,Liangdang Xian,两当县,兩當縣,治所待考,,,Xian,县,0,1382,0,0,71074,0,71074,0,0,0,0,1,0
19649,Hui Zhou,徽州,徽州,今甘肃徽县,,,Zhou,州,3,1264,1269,0,71079,0,71079,106.08667,33.77755,0,0,1,0
19650,Hui Zhou,徽州,徽州,今甘肃徽县,,,Zhou,州,3,1270,1376,0,71080,0,71080,106.08667,33.77755,0,0,1,0
19652,Hui Zhou,徽州,徽州,今甘肃徽县,,,Zhou,州,3,1382,1728,0,71082,0,71082,106.08667,33.77755,0,0,1,0
19659,Jiamou Xian,嘉牟县,嘉牟縣,治所待考,,,Xian,县,0,621,624,0,71089,0,71089,0,0,0,0,1,0
19672,Yang Xian,沔阳县,沔陽縣,治所待考,,,Xian,县,0,505,583,0,71102,0,71102,0,0,0,0,1,0
19676,Bao Zhou,褒州,褒州,治所待考,,,Zhou,州,0,619,626,0,71106,0,71106,0,0,0,0,1,0
19677,Mian Zhou,沔州,沔州,今勉县西老城（武侯镇）,,,Zhou,州,3,1370,1373,0,71107,0,71107,106.62171,33.151,0,0,1,0
19681,Wuxingguo,武兴国,武興國,治所待考,,,Guo,国,0,477,0,0,71111,0,71111,0,0,0,0,1,0
19682,Xiaban Xian,下阪县,下阪縣,治所待考,,,Xian,县,0,0,557,0,71112,0,71112,0,0,0,0,1,0
19686,Baishu Xian,柏树县,柏樹縣,治所待考,,,Xian,县,0,484,557,0,71116,0,71116,0,0,0,0,1,0
19687,Nanliang Zhou,南梁州,南梁州,治所待考,,,Zhou,州,0,488,499,0,71117,0,71117,0,0,0,0,1,0
19688,Wuxingzhen,武兴镇,武興鎮,治所待考,,,Zhen,镇,0,506,507,0,71118,0,71118,0,0,0,0,1,0
19689,Wuxing Xian,武兴县,武興縣,治所待考,,,Xian,县,0,507,520,0,71119,0,71119,0,0,0,0,1,0
19690,Dongyi Zhou,东益州,東益州,治所待考,,,Zhou,州,0,535,545,0,71120,0,71120,0,0,0,0,1,0
19691,Wuxingguo,武兴国,武興國,治所待考,,,Guo,国,0,546,552,0,71121,0,71121,0,0,0,0,1,0
19692,Xing Zhou,兴州,興州,治所待考,,,Zhou,州,0,553,605,0,71122,0,71122,0,0,0,0,1,0
19693,Shunzheng Jun,顺政郡,順政郡,治所待考,,,Jun,郡,0,553,582,0,71123,0,71123,0,0,0,0,1,0
19697,Shunzheng Jun,顺政郡,順政郡,治所待考,,,Jun,郡,0,606,617,0,71127,0,71127,0,0,0,0,1,0
